timestep,net_demand_normalized,net_demand_mw
772,0.7929119,66485.664
773,0.7928602,66481.336
774,0.79280853,66477.0
775,0.7927568,66472.664
776,0.7927051,66468.336
777,0.79265344,66464.0
778,0.79260176,66459.664
779,0.7925501,66455.336
780,0.7924984,66451.0
781,0.79267234,66465.586
782,0.79284626,66480.164
783,0.7930202,66494.75
784,0.7931941,66509.336
785,0.79336804,66523.914
786,0.79354197,66538.5
787,0.7937159,66553.086
788,0.7938898,66567.664
789,0.79406375,66582.25
790,0.7942376,66596.836
791,0.79441154,66611.414
792,0.79458547,66626.0
793,0.7945308,66621.414
794,0.79447615,66616.836
795,0.7944215,66612.25
796,0.79436684,66607.664
797,0.7943122,66603.086
798,0.7942575,66598.5
799,0.79420286,66593.914
800,0.7941482,66589.336
801,0.79409355,66584.75
802,0.7940389,66580.164
803,0.79398423,66575.586
804,0.7939296,66571.0
805,0.7937109,66552.664
806,0.79349226,66534.336
807,0.7932736,66516.0
808,0.793055,66497.664
809,0.7928363,66479.336
810,0.7926177,66461.0
811,0.79239905,66442.664
812,0.7921804,66424.336
813,0.7919617,66406.0
814,0.7917431,66387.664
815,0.79152447,66369.336
816,0.79130584,66351.0
817,0.7905028,66283.664
818,0.7896998,66216.336
819,0.78889674,66149.0
820,0.78809375,66081.664
821,0.7872907,66014.336
822,0.7864877,65947.0
823,0.78568465,65879.664
824,0.78488165,65812.336
825,0.78407866,65745.0
826,0.7832756,65677.664
827,0.7824726,65610.336
828,0.78166956,65543.0
829,0.78170234,65545.75
830,0.7817352,65548.5
831,0.78176796,65551.25
832,0.78180075,65554.0
833,0.7818335,65556.75
834,0.7818664,65559.5
835,0.78189915,65562.25
836,0.78193194,65565.0
837,0.7819647,65567.75
838,0.78199756,65570.5
839,0.78203034,65573.25
840,0.7820631,65576.0
841,0.7815672,65534.418
842,0.7810713,65492.832
843,0.78057534,65451.25
844,0.7800794,65409.668
845,0.7795835,65368.082
846,0.7790876,65326.5
847,0.77859163,65284.918
848,0.7780957,65243.332
849,0.7775998,65201.75
850,0.7771039,65160.168
851,0.77660793,65118.582
852,0.776112,65077.0
853,0.7757841,65049.5
854,0.7754561,65022.0
855,0.7751281,64994.5
856,0.7748002,64967.0
857,0.7744722,64939.5
858,0.77414423,64912.0
859,0.7738163,64884.5
860,0.7734883,64857.0
861,0.77316034,64829.5
862,0.77283233,64802.0
863,0.7725044,64774.5
864,0.77217644,64747.0
865,0.77159405,64698.168
866,0.77101165,64649.332
867,0.77042925,64600.5
868,0.76984686,64551.668
869,0.76926446,64502.832
870,0.76868206,64454.0
871,0.7680997,64405.168
872,0.7675173,64356.332
873,0.76693493,64307.5
874,0.76635253,64258.668
875,0.76577014,64209.832
876,0.76518774,64161.0
877,0.7668703,64302.082
878,0.7685529,64443.168
879,0.7702355,64584.25
880,0.771918,64725.332
881,0.7736006,64866.418
882,0.77528316,65007.5
883,0.77696574,65148.582
884,0.7786483,65289.668
885,0.7803309,65430.75
886,0.7820134,65571.836
887,0.783696,65712.914
888,0.7853786,65854.0
889,0.78366125,65710.0
890,0.78194386,65566.0
891,0.7802265,65422.0
892,0.77850914,65278.0
893,0.7767918,65134.0
894,0.7750745,64990.0
895,0.7733571,64846.0
896,0.77163976,64702.0
897,0.7699224,64558.0
898,0.76820505,64414.0
899,0.7664877,64270.0
900,0.7647703,64126.0
901,0.76176,63873.582
902,0.75874966,63621.168
903,0.75573933,63368.75
904,0.752729,63116.332
905,0.74971867,62863.918
906,0.74670833,62611.5
907,0.743698,62359.082
908,0.74068767,62106.668
909,0.73767734,61854.25
910,0.734667,61601.832
911,0.7316567,61349.418
912,0.72864634,61097.0
913,0.72505456,60795.832
914,0.72146285,60494.668
915,0.7178711,60193.5
916,0.7142794,59892.332
917,0.71068764,59591.168
918,0.7070959,59290.0
919,0.7035042,58988.832
920,0.6999125,58687.668
921,0.6963207,58386.5
922,0.692729,58085.332
923,0.6891373,57784.168
924,0.68554556,57483.0
925,0.6832349,57289.25
926,0.6809242,57095.5
927,0.67861354,56901.75
928,0.67630285,56708.0
929,0.67399216,56514.25
930,0.6716815,56320.5
931,0.66937083,56126.75
932,0.66706014,55933.0
933,0.6647495,55739.25
934,0.6624388,55545.5
935,0.6601281,55351.75
936,0.6578175,55158.0
937,0.65632075,55032.5
938,0.654824,54907.0
939,0.6533273,54781.5
940,0.65183055,54656.0
941,0.6503339,54530.5
942,0.64883715,54405.0
943,0.6473404,54279.5
944,0.6458437,54154.0
945,0.64434695,54028.5
946,0.6428503,53903.0
947,0.64135355,53777.5
948,0.6398568,53652.0
949,0.63873774,53558.168
950,0.6376187,53464.332
951,0.63649964,53370.5
952,0.63538057,53276.668
953,0.6342615,53182.832
954,0.6331425,53089.0
955,0.6320234,52995.168
956,0.6309043,52901.332
957,0.62978524,52807.5
958,0.6286662,52713.668
959,0.62754714,52619.832
960,0.62642807,52526.0
961,0.6262383,52510.082
962,0.62604845,52494.168
963,0.6258586,52478.25
964,0.62566876,52462.332
965,0.625479,52446.418
966,0.62528914,52430.5
967,0.6250993,52414.582
968,0.6249095,52398.668
969,0.6247197,52382.75
970,0.62452984,52366.832
971,0.62434,52350.918
972,0.6241502,52335.0
973,0.6247843,52388.168
974,0.62541837,52441.332
975,0.6260524,52494.5
976,0.62668645,52547.668
977,0.6273205,52600.832
978,0.6279546,52654.0
979,0.6285887,52707.168
980,0.62922275,52760.332
981,0.6298568,52813.5
982,0.6304909,52866.668
983,0.631125,52919.832
984,0.63175905,52973.0
985,0.6329327,53071.418
986,0.63410646,53169.832
987,0.6352802,53268.25
988,0.6364539,53366.668
989,0.63762766,53465.082
990,0.63880134,53563.5
991,0.6399751,53661.918
992,0.6411488,53760.332
993,0.64232254,53858.75
994,0.6434963,53957.168
995,0.64466995,54055.582
996,0.6458437,54154.0
997,0.6462581,54188.75
998,0.64667255,54223.5
999,0.647087,54258.25
1000,0.6475014,54293.0
1001,0.64791584,54327.75
1002,0.6483303,54362.5
1003,0.6487447,54397.25
1004,0.64915913,54432.0
1005,0.64957356,54466.75
1006,0.649988,54501.5
1007,0.6504024,54536.25
1008,0.65081686,54571.0
1009,0.65278566,54736.082
1010,0.65475446,54901.168
1011,0.65672326,55066.25
1012,0.65869206,55231.332
1013,0.66066086,55396.418
1014,0.6626296,55561.5
1015,0.6645984,55726.582
1016,0.6665672,55891.668
1017,0.668536,56056.75
1018,0.6705048,56221.832
1019,0.6724736,56386.918
1020,0.6744424,56552.0
1021,0.677087,56773.75
1022,0.6797316,56995.5
1023,0.6823762,57217.25
1024,0.6850208,57439.0
1025,0.6876654,57660.75
1026,0.69031,57882.5
1027,0.6929546,58104.25
1028,0.6955992,58326.0
1029,0.6982438,58547.75
1030,0.7008884,58769.5
1031,0.703533,58991.25
1032,0.70617765,59213.0
1033,0.70778465,59347.75
1034,0.7093917,59482.5
1035,0.7109987,59617.25
1036,0.7126058,59752.0
1037,0.71421283,59886.75
1038,0.71581984,60021.5
1039,0.7174269,60156.25
1040,0.7190339,60291.0
1041,0.72064096,60425.75
1042,0.72224796,60560.5
1043,0.723855,60695.25
1044,0.7254621,60830.0
1045,0.7261081,60884.168
1046,0.72675407,60938.332
1047,0.72740006,60992.5
1048,0.72804606,61046.668
1049,0.72869205,61100.832
