interaction_count,mean_raw_joint_reward,mean_raw_ramp_reward,mean_raw_peak_reward,mean_raw_ramp_squared,mean_raw_peak_increment,mean_raw_incremental_ramp_impact,episode_count,mean_completed_episode_return,elapsed_seconds
976896,1.6508790222924414e-05,2.4069712821099906e-05,-7.560922598175491e-06,0.009377337710655253,0.00641592542330149,-0.00029047607448819536,4,0.012561591108838541,4152.820512300008
978944,2.3259859217289903e-05,2.326805072902024e-05,-8.191511730332412e-09,0.006301814483904551,0.00044571319379585516,-0.0002808015237652983,0,nan,4157.9129026000155
980992,1.7385868616065367e-05,2.509563668074284e-05,-7.709768064677474e-06,0.007498762070858265,0.006140035565354,-0.0003028570421253173,4,0.013151401079119605,4164.081172999984
983040,1.707693956765957e-05,2.4633859455211426e-05,-7.556919887551851e-06,0.008051163794040219,0.006663505201811252,-0.0002972842612301987,4,0.015292887305457088,4170.176146499987
985088,2.4212494694422492e-05,2.6488479883320738e-05,-2.275985188898243e-06,0.008195312393561409,0.0021061383807575167,-0.0003196660347738596,1,0.01445565743007072,4175.402018999972
987136,1.6574985521294212e-05,2.2298330688172306e-05,-5.723345166878095e-06,0.008028255985593601,0.006208259679006349,-0.0002690988303051954,3,0.013792870304989444,4181.295278200007
989184,1.3070460661816065e-05,2.0809323514965898e-05,-7.73886285314983e-06,0.0077422424417816086,0.007250467687009038,-0.00025112931975172477,4,0.011522197805877375,4187.506553600018
991232,2.0032023911701843e-05,2.5659988270700904e-05,-5.6279643589990625e-06,0.008993140112843686,0.0053293033243547745,-0.00030966770229815015,3,0.014631567859346646,4193.165715900017
993280,2.1522018088900415e-05,2.3770570165345412e-05,-2.248552076444998e-06,0.008753341684707972,0.0023050349855249855,-0.00028686598636618965,1,0.012777928846872741,4198.55935950001
995328,1.662330649215862e-05,2.416249932959209e-05,-7.5391928374334665e-06,0.009339007277597863,0.00750543818996051,-0.00029159583278994986,4,0.013452530051611837,4204.6795085999765
997376,1.5529774430554007e-05,2.309579754469383e-05,-7.5660231141398255e-06,0.008463155100797613,0.007127580172067766,-0.0002787227524408077,4,0.013102564919855965,4210.696447299968
999424,2.466459095101397e-05,2.513219756277959e-05,-4.676066117656225e-07,0.008322784699469628,0.0010005941364062887,-0.0003032982630726878,0,nan,4215.695997999981
1001472,1.5345272169132232e-05,2.2997483245350562e-05,-7.652211076218328e-06,0.007487851682863699,0.006606615817445305,-0.00027753628412057683,4,0.013306597468045698,4221.734822299972
1003520,1.6824691823108546e-05,2.4275198321188672e-05,-7.450506498080125e-06,0.0074399762328617195,0.006652435408492575,-0.0002929558972377922,4,0.013156937609484502,4227.807292499987
1005568,2.3262532707661062e-05,2.5215753657453328e-05,-1.953220949792263e-06,0.007430367053680751,0.0014095019954204592,-0.00030430662767432583,1,0.018066812779575597,4233.010681300017
1007616,1.6296745437851702e-05,2.25801154214787e-05,-6.283369983626997e-06,0.007172317910881729,0.005480659652810275,-0.000272499441014177,3,0.01350608455045258,4238.832659500011
1009664,1.7620208920020573e-05,2.5285885876366478e-05,-7.665676956345906e-06,0.008386499485504588,0.006892099692769667,-0.0003051529913927654,4,0.012457810759148752,4244.889093099977
1011712,1.5369318571415766e-05,2.2749600838334837e-05,-7.3802822669190665e-06,0.0076374912533649295,0.006971044645912366,-0.0002745448106011464,4,0.013294404470107473,4251.0655139000155
1013760,2.1650201157060553e-05,2.221404146049007e-05,-5.638403034295214e-07,0.0074691625376376225,0.0009374947023175345,-0.00026808161816973056,0,nan,4256.050273699977
1015808,1.6294502519772993e-05,2.407657241006145e-05,-7.782069890288458e-06,0.008305995953698773,0.006800718730201068,-0.00029055885680009746,4,0.012098238787028951,4262.119649800006
1017856,1.6048653571378508e-05,2.3621343536139466e-05,-7.572689964760959e-06,0.008110040184850762,0.007274072894777057,-0.00028506510216856645,4,0.014269931747635302,4268.180674800009
1019904,2.6206566152114684e-05,2.6257009857310463e-05,-5.044370519577715e-08,0.008951208971749964,0.0004999730896788846,-0.00031687262776410903,0,nan,4273.248542200017
1021952,2.007238829447825e-05,2.7613900616425703e-05,-7.541512321947455e-06,0.008881371106428348,0.006291690496574407,-0.00033324774217227053,4,0.014356281719936345,4279.318239499989
1024000,1.7111931878329384e-05,2.446595449760787e-05,-7.354022619278482e-06,0.007302997343130337,0.007020064095490817,-0.00029525796480803977,4,0.016753108926265,4285.408722699969
