timestep,cpu_demand_norm,batch_share,service_demand_norm,batch_demand_norm
268,0.44460531155630545,0.0032444452571398193,0.4431628139619274,0.0014424975943780269
269,0.4342269427658674,0.002786533682043785,0.4330169547641994,0.0012099880016679884
270,0.431135488444166,0.002086595476523806,0.4302358830842095,0.0008996053599564784
271,0.42246561213748524,0.002383393744029036,0.42145871024044934,0.0010069018970358795
272,0.42262416400015734,0.002121942014008106,0.42172738003043037,0.000896783969726986
273,0.4020917423588153,0.0035993647169125335,0.4006444675284071,0.0014472748304082046
274,0.4244189694281806,0.004252136377672764,0.4226142820889006,0.0018046873392799513
275,0.37722984697603085,0.0036226892986997495,0.37586326044624063,0.001366586529790211
276,0.3972182110230845,0.005136847967078886,0.39517776146330386,0.0020404495597806434
277,0.4593245968813042,0.0036499531080152053,0.4576480836413295,0.0016765132399747477
278,0.4592413937025635,0.0012302947218233503,0.45867639143984845,0.000565002262715063
279,0.3790120315553011,0.003337789874201326,0.3777469690341754,0.0012650625211257575
280,0.36951514749738706,0.005323293946344167,0.36754810974963176,0.0019670377477553126
281,0.46034608356470175,0.0032620822720563366,0.45884439676649474,0.0015016867982069785
282,0.4540543555896611,0.0010872238943238945,0.4535606968449422,0.0004936587447189177
283,0.4172017547243033,0.0013493495245663282,0.41663880373491785,0.0005629509893854765
284,0.44896907405514647,0.0013626850976978654,0.4483572705886043,0.0006118034665421574
285,0.4495686703317415,0.003659747018684187,0.44792336273080113,0.0016453076009404052
286,0.44045543842335455,0.003503080129127584,0.4389124877292475,0.0015429506941070316
287,0.43362508496844854,0.0030361870766341596,0.43230851808936294,0.0013165668790855929
288,0.4347821595214521,0.002638024047162496,0.43363519372935727,0.001146965792094831
289,0.4217404863876637,0.0017233070117695305,0.42101369805032474,0.0007267883373389531
290,0.459108547979274,0.0012467214114893104,0.45853616752231047,0.0005723804569635283
291,0.4569954320304021,0.0029420985772807737,0.45565090642000167,0.0013445256104004585
292,0.4429907826817701,0.0029349252503493607,0.4416906378480054,0.0013001448337647535
293,0.4350728019185045,0.0017472542689105672,0.4343126191080655,0.0007601828104389886
294,0.44833646892195705,0.0012328966286148514,0.44778371640093806,0.000552752521018968
295,0.42920512109612785,0.0012767069157431905,0.428657151949752,0.00054796914637582
296,0.44205282089623854,0.0014284721474602995,0.441421360753882,0.0006314601423565331
297,0.4418984374308011,0.003221423736770945,0.4404748953152195,0.001423542115581573
298,0.4346158601711558,0.002923532291061977,0.4333452466697377,0.0012706135014180508
299,0.46721469550640315,0.0028127333556148067,0.4659005451481189,0.0013141503582842756
300,0.46014180084908224,0.0036802696541777266,0.4584483549427987,0.0016934459062835682
301,0.45207524305067937,0.0018129755782243925,0.45125564167550863,0.0008196013751707382
302,0.48071343050903503,0.0014676856010886357,0.480007894328827,0.0007055361802080332
303,0.4603867672221622,0.0030302663472922403,0.4589916726947102,0.0013950945274519844
304,0.44948174882770797,0.0031378953508596715,0.44807132213776524,0.0014104266899427394
305,0.46090572402801516,0.0017968589992974464,0.4600775414299677,0.0008281825980474443
306,0.46550411938208425,0.001232525891648856,0.4649303735022766,0.0005737458798076189
307,0.4500176465311917,0.0012786985857167067,0.4494422096030247,0.0005754369281669957
308,0.46062457834425563,0.001461207177689557,0.45995151040415877,0.000673067940096852
309,0.4550483091987477,0.0030183317277434293,0.45367482244943713,0.0013734867493105825
310,0.47149038411613936,0.0030136301330522318,0.4700694864871226,0.001420897629016769
311,0.4398568657604723,0.001081318062768306,0.4393812405864928,0.00047562517397945267
312,0.48149882041752495,0.0006250882670441267,0.4811978411542864,0.00030097926323858186
313,0.4534205145025557,0.0009108078290277626,0.45300753554810497,0.0004129789544507239
314,0.47452276000807314,0.0012154320538619193,0.4739460098352723,0.000576750172800839
315,0.5042848202150713,0.0030387721150906956,0.5027524135653382,0.0015324066497330834
316,0.510362469922359,0.004045768790480011,0.5082976613697149,0.0020648085526441735
317,0.4974951787389537,0.004032152371907897,0.4954892023739887,0.0020059763649650153
318,0.486659821464,0.005533273725435399,0.4839669994606682,0.0026928220033318336
319,0.4740288717629375,0.004963292241307354,0.47167612794156083,0.0023527438213766664
320,0.4676329632944696,0.004009043137676407,0.4657582025720226,0.0018747607224469762
321,0.45365622231262326,0.005384623236860677,0.45121345447641226,0.0024427678362109843
322,0.4624844568366398,0.005026331587450818,0.4601598566025368,0.0023246002341030373
323,0.4791935382589254,0.0033056393882774553,0.47760949722424867,0.0015840410346767435
324,0.5056058652123187,0.0027474734240833538,0.5042167265345872,0.0013891386777315157
325,0.47158314148791264,0.0031632095475198226,0.4700914251923087,0.0014917162956039566
326,0.46050846578235344,0.0038476119968627502,0.4587366078847524,0.0017718578976010425
327,0.4666560285713013,0.006130134538175364,0.4637953643331086,0.0028606642381926836
328,0.4985876022572381,0.005695799544425825,0.4957477472194449,0.002839855037793141
329,0.4926578444321718,0.003823018156290928,0.4907744045480685,0.0018834398841033443
330,0.4698923347666645,0.002729565856127345,0.46860973269362943,0.0012826020730350475
