collection_id,submit_time,end_time,duration_sec,scheduling_class,priority,job_type,terminal_type,num_tasks,avg_cpu_request,avg_mem_request,total_cpu_request,total_mem_request
774592321184,0,,,0,118,batch,,1,0.00035190582275390625,0.0015869140625,0.00035190582275390625,0.0015869140625
343611030237,0,,,3,200,service,,3,0.00769805908203125,0.002819061279296875,0.585052490234375,0.2142486572265625
745390276442,0,,,3,200,service,,3,0.00022029876708984375,0.00016307830810546875,0.0015420913696289062,0.0011415481567382812
745263527691,0,,,3,200,service,,1,0.016204833984375,0.018218994140625,0.0648193359375,0.0728759765625
391153909269,0,,,3,200,service,,1,0.049560546875,0.010528564453125,0.09912109375,0.02105712890625
774543878464,0,37634381397,37634.381397,2,200,service,6,1,0.0014972686767578125,0.00585174560546875,0.0014972686767578125,0.00585174560546875
499895230363,0,,,2,200,service,,2,0.00405120849609375,0.00521087646484375,0.03240966796875,0.04168701171875
111000519801,0,,,2,360,service,,1,0.002025604248046875,0.002605438232421875,0.04456329345703125,0.05731964111328125
92677595562,0,,,2,200,service,,15,0.017608642578125,0.022154120988743288,1.637603759765625,2.060333251953125
101953697385,0,,,3,450,service,,1,0.0770263671875,0.08349609375,0.0770263671875,0.08349609375
700653741015,0,,,2,103,service,,10,0.0017250348242093224,0.0007851206657969354,0.44678401947021484,0.20334625244140625
774710398697,0,,,0,0,batch,,19,0.0016193389892578125,0.0013027191162109375,2.194204330444336,1.7651844024658203
55654967674,0,,,3,200,service,,2,0.003429852999173678,0.0028839111328125,0.04458808898925781,0.0374908447265625
131242495688,0,,,2,200,service,,20,0.0088043212890625,0.0038638082491297297,1.2942352294921875,0.5679798126220703
768092745884,0,,,0,105,batch,,1,0.03021240234375,0.002796173095703125,0.03021240234375,0.002796173095703125
505933256123,0,,,3,119,service,,1,0.00566864013671875,0.0013027191162109375,0.6972427368164062,0.1602344512939453
671757739453,0,,,0,103,batch,,100,0.0011664927126728596,0.0020944411244250383,14.370023727416992,25.801420211791992
728172120640,0,,,2,119,service,,2,0.0242919921875,0.026031494140625,0.8502197265625,0.911102294921875
18158096906,0,,,3,200,service,,9,0.11805103443287039,0.019122936107494215,6.374755859375,1.0326385498046875
606693034117,0,,,3,200,service,,8,0.0081024169921875,0.002979278564453125,0.16204833984375,0.0595855712890625
470242066788,0,,,1,200,service,,3,0.00026416778564453125,0.0006771087646484375,0.0007925033569335938,0.0020313262939453125
371439545931,0,,,3,200,service,,16,0.007245487636990017,0.008350372314453125,0.1304187774658203,0.15030670166015625
371547311561,0,,,1,105,batch,,5,0.00028171539306640623,0.0008209228515625,0.0014085769653320312,0.0041046142578125
774593423807,0,,,1,119,batch,,1,0.00035190582275390625,0.000812530517578125,0.00035190582275390625,0.000812530517578125
726622910755,0,,,2,115,service,,1,0.009129524230957031,0.0032186508178710938,0.036518096923828125,0.012874603271484375
726622836956,0,,,2,115,service,,1,0.0012149810791015625,0.0008656183878580729,0.0036449432373046875,0.0025968551635742188
128999772199,0,,,2,200,service,,1,0.000669097900390625,0.0005792617797851562,0.003345489501953125,0.0028963088989257812
774780031087,0,,,2,200,service,,1,0.0445556640625,0.0104217529296875,0.0445556640625,0.0104217529296875
