timestep,solar_fraction
1363,0.0734216666666666
1364,0.0660033333333333
1365,0.0585849999999999
1366,0.0511666666666666
1367,0.0437483333333333
1368,0.03633
1369,0.0333024999999999
1370,0.030275
1371,0.0272474999999999
1372,0.02422
1373,0.0211925
1374,0.018165
1375,0.0151375
1376,0.01211
1377,0.0090825
1378,0.006055
1379,0.0030275
1380,0.0
1381,0.0
1382,0.0
1383,0.0
1384,0.0
1385,0.0
1386,0.0
1387,0.0
1388,0.0
1389,0.0
1390,0.0
1391,0.0
1392,0.0
1393,0.0
1394,0.0
1395,0.0
1396,0.0
1397,0.0
1398,0.0
1399,0.0
1400,0.0
1401,0.0
1402,0.0
1403,0.0
1404,0.0
1405,0.0
1406,0.0
1407,0.0
1408,0.0
1409,0.0
1410,0.0
1411,0.0
1412,0.0
1413,0.0
1414,0.0
1415,0.0
1416,0.0
1417,0.0
1418,0.0
1419,0.0
1420,0.0
1421,0.0
1422,0.0
1423,0.0
1424,0.0
1425,0.0
1426,0.0
1427,0.0
1428,0.0
1429,0.0
1430,0.0
1431,0.0
1432,0.0
1433,0.0
1434,0.0
1435,0.0
1436,0.0
1437,0.0
1438,0.0
1439,0.0
1440,0.0
1441,0.0
1442,0.0
1443,0.0
1444,0.0
1445,0.0
1446,0.0
1447,0.0
1448,0.0
1449,0.0
1450,0.0
1451,0.0
1452,0.0
1453,0.0
1454,0.0
1455,0.0
1456,0.0
1457,0.0
1458,0.0
1459,0.0
1460,0.0
1461,0.0
1462,0.0
1463,0.0
1464,0.0
1465,0.0
1466,0.0
1467,0.0
1468,0.0
1469,0.0
1470,0.0
1471,0.0
1472,0.0
1473,0.0
1474,0.0
1475,0.0
1476,0.0
1477,0.0027383333333333
1478,0.0054766666666666
1479,0.008215
1480,0.0109533333333333
1481,0.0136916666666666
1482,0.01643
1483,0.0191683333333333
1484,0.0219066666666666
1485,0.024645
1486,0.0273833333333333
1487,0.0301216666666666
1488,0.03286
1489,0.040555
1490,0.04825
1491,0.055945
1492,0.06364
1493,0.071335
1494,0.07903
1495,0.086725
1496,0.09442
1497,0.102115
1498,0.10981
1499,0.117505
1500,0.1252
1501,0.1365333333333333
1502,0.1478666666666666
1503,0.1592
1504,0.1705333333333333
1505,0.1818666666666666
1506,0.1932
1507,0.2045333333333333
1508,0.2158666666666666
1509,0.2272
1510,0.2385333333333333
1511,0.2498666666666666
1512,0.2612
1513,0.2691624999999999
1514,0.277125
1515,0.2850875
1516,0.29305
1517,0.3010125
1518,0.308975
1519,0.3169375
1520,0.3248999999999999
1521,0.3328625
1522,0.340825
1523,0.3487875
1524,0.35675
1525,0.3625
1526,0.36825
1527,0.374
1528,0.37975
1529,0.3855
1530,0.39125
1531,0.397
1532,0.40275
1533,0.4085
1534,0.41425
1535,0.42
1536,0.42575
1537,0.434625
1538,0.4435
1539,0.452375
1540,0.46125
1541,0.470125
1542,0.479
1543,0.487875
1544,0.49675
1545,0.505625
1546,0.5145
1547,0.523375
1548,0.53225
1549,0.5426958333333334
1550,0.5531416666666666
1551,0.5635875
1552,0.5740333333333333
1553,0.5844791666666667
1554,0.5949249999999999
1555,0.6053708333333334
1556,0.6158166666666667
1557,0.6262625
1558,0.6367083333333333
1559,0.6471541666666667
1560,0.6576000000000001
1561,0.6610925
1562,0.664585
1563,0.6680775
1564,0.67157
1565,0.6750625
1566,0.678555
1567,0.6820475
1568,0.6855399999999999
1569,0.6890325
1570,0.692525
1571,0.6960175000000001
1572,0.69951
1573,0.6907716666666667
1574,0.6820333333333333
1575,0.673295
1576,0.6645566666666666
1577,0.6558183333333333
1578,0.6470799999999999
1579,0.6383416666666667
1580,0.6296033333333334
1581,0.620865
1582,0.6121266666666667
1583,0.6033883333333333
1584,0.59465
1585,0.5910375
1586,0.587425
1587,0.5838125
1588,0.5801999999999999
1589,0.5765875
1590,0.5729749999999999
1591,0.5693625
1592,0.56575
1593,0.5621375
1594,0.5585249999999999
1595,0.5549124999999999
1596,0.5512999999999999
1597,0.5331208333333333
1598,0.5149416666666666
1599,0.4967625
1600,0.4785833333333333
1601,0.4604041666666666
1602,0.442225
1603,0.4240458333333333
1604,0.4058666666666666
