timestep,solar_fraction
1614,0.7663
1615,0.777875
1616,0.7894500000000001
1617,0.801025
1618,0.8126
1619,0.824175
1620,0.83575
1621,0.8452333333333334
1622,0.8547166666666667
1623,0.8642
1624,0.8736833333333333
1625,0.8831666666666667
1626,0.8926499999999999
1627,0.9021333333333332
1628,0.9116166666666666
1629,0.9211
1630,0.9305833333333332
1631,0.9400666666666666
1632,0.94955
1633,0.9525208333333332
1634,0.9554916666666666
1635,0.9584625
1636,0.9614333333333333
1637,0.9644041666666668
1638,0.967375
1639,0.9703458333333334
1640,0.9733166666666668
1641,0.9762875
1642,0.9792583333333332
1643,0.9822291666666668
1644,0.9852
1645,0.9718916666666666
1646,0.9585833333333332
1647,0.945275
1648,0.9319666666666668
1649,0.9186583333333334
1650,0.90535
1651,0.8920416666666667
1652,0.8787333333333334
1653,0.865425
1654,0.8521166666666666
1655,0.8388083333333334
1656,0.8255
1657,0.8268375
1658,0.828175
1659,0.8295125
1660,0.83085
1661,0.8321875
1662,0.833525
1663,0.8348625
1664,0.8361999999999999
