timestep,net_demand_normalized,net_demand_mw
829,0.8462398,12424.114
830,0.83964276,12327.26
831,0.83286524,12227.756
832,0.82663566,12136.296
833,0.82017976,12041.513
834,0.81379217,11947.733
835,0.80730134,11852.4375
836,0.80102885,11760.348
837,0.7948124,11669.08
838,0.78895706,11583.114
839,0.7828892,11494.029
840,0.7771861,11410.299
841,0.77115893,11321.811
842,0.76541394,11237.465
843,0.7597332,11154.063
844,0.7544343,11076.267
845,0.7487552,10992.89
846,0.7432281,10911.743
847,0.7377744,10831.674
848,0.7320486,10747.61
849,0.72711676,10675.204
850,0.7219481,10599.319
851,0.7172982,10531.052
852,0.6169802,9058.228
853,0.61699814,9058.491
854,0.61705893,9059.384
855,0.6170196,9058.806
856,0.6172766,9062.579
857,0.6174492,9065.113
858,0.6174957,9065.797
859,0.61720914,9061.589
860,0.61770004,9068.796
861,0.6184925,9080.431
862,0.6189213,9086.726
863,0.61920774,9090.932
864,0.5479342,8044.5244
865,0.54823965,8049.01
866,0.54825586,8049.248
867,0.54836404,8050.836
868,0.5488041,8057.2964
869,0.5494003,8066.0503
870,0.5499959,8074.794
871,0.55063206,8084.1333
872,0.5512698,8093.4976
873,0.5523421,8109.2397
874,0.5531332,8120.854
875,0.5539602,8132.996
876,0.5547674,8144.8467
877,0.5556452,8157.7354
878,0.5563073,8167.4556
879,0.5573777,8183.1704
880,0.5584793,8199.344
881,0.55935633,8212.22
882,0.56052446,8229.369
883,0.561627,8245.557
884,0.56266654,8260.819
885,0.56385005,8278.194
886,0.5651571,8297.384
887,0.5666697,8319.591
888,0.56800324,8339.17
889,0.56956404,8362.085
890,0.5714037,8389.094
891,0.57322156,8415.783
892,0.5754334,8448.255
893,0.5776531,8480.845
894,0.58022517,8518.606
895,0.58253026,8552.449
896,0.584334,8578.932
897,0.5867773,8614.803
898,0.58891505,8646.1875
899,0.5913703,8682.234
900,0.5941138,8722.514
901,0.5960196,8750.493
902,0.5982303,8782.95
903,0.6012024,8826.586
904,0.60343754,8859.4
905,0.60636663,8902.403
906,0.6091063,8942.626
907,0.61166936,8980.257
908,0.6145816,9023.013
909,0.6171424,9060.608
910,0.61986655,9100.604
911,0.62332535,9151.385
912,0.62650764,9198.105
913,0.6286679,9229.821
914,0.63111377,9265.73
915,0.6334835,9300.521
916,0.6355795,9331.295
917,0.6378327,9364.374
918,0.64045453,9402.867
919,0.64275634,9436.661
920,0.6452798,9473.71
921,0.6479621,9513.09
922,0.65059346,9551.723
923,0.65277785,9583.792
924,0.65501285,9616.605
925,0.6568761,9643.961
926,0.65901554,9675.372
927,0.6608051,9701.6455
928,0.66276604,9730.435
929,0.66460747,9757.47
